"","literality","list","rating","language","item","Subject","response"
"12862","irony","2R","Relationship","English",16,"S10_2R",-2
"12863","irony","2R","Relationship","English",16,"S11_2R",-3
"12864","irony","2R","Relationship","English",16,"S12_2R",-2
"12865","literal","2R","Relationship","English",17,"S01_2R",0
"12866","literal","2R","Relationship","English",17,"S02_2R",-2
"12867","literal","2R","Relationship","English",17,"S03_2R",1
"12868","literal","2R","Relationship","English",17,"S04_2R",0
"12869","literal","2R","Relationship","English",17,"S05_2R",-1
"12870","literal","2R","Relationship","English",17,"S06_2R",0
"12871","literal","2R","Relationship","English",17,"S07_2R",-1
"12872","literal","2R","Relationship","English",17,"S08_2R",-2
"12873","literal","2R","Relationship","English",17,"S09_2R",-1
"12874","literal","2R","Relationship","English",17,"S10_2R",0
"12875","literal","2R","Relationship","English",17,"S11_2R",-2
"12876","literal","2R","Relationship","English",17,"S12_2R",0
"12877","irony","2R","Relationship","English",18,"S01_2R",1
"12878","irony","2R","Relationship","English",18,"S02_2R",-3
"12879","irony","2R","Relationship","English",18,"S03_2R",1
"12880","irony","2R","Relationship","English",18,"S04_2R",0
"12881","irony","2R","Relationship","English",18,"S05_2R",0
"12882","irony","2R","Relationship","English",18,"S06_2R",0
"12883","irony","2R","Relationship","English",18,"S07_2R",0
"12884","irony","2R","Relationship","English",18,"S08_2R",0
"12885","irony","2R","Relationship","English",18,"S09_2R",0
"12886","irony","2R","Relationship","English",18,"S10_2R",0
"12887","irony","2R","Relationship","English",18,"S11_2R",-1
"12888","irony","2R","Relationship","English",18,"S12_2R",0
"12889","literal","2R","Relationship","English",19,"S01_2R",-1
"12890","literal","2R","Relationship","English",19,"S02_2R",-2
"12891","literal","2R","Relationship","English",19,"S03_2R",-2
"12892","literal","2R","Relationship","English",19,"S04_2R",-1
"12893","literal","2R","Relationship","English",19,"S05_2R",-3
"12894","literal","2R","Relationship","English",19,"S06_2R",0
"12895","literal","2R","Relationship","English",19,"S07_2R",-1
"12896","literal","2R","Relationship","English",19,"S08_2R",-2
"12897","literal","2R","Relationship","English",19,"S09_2R",0
"12898","literal","2R","Relationship","English",19,"S10_2R",-1
"12899","literal","2R","Relationship","English",19,"S11_2R",0
"12900","literal","2R","Relationship","English",19,"S12_2R",0
"12901","irony","2R","Relationship","English",20,"S01_2R",-1
"12902","irony","2R","Relationship","English",20,"S02_2R",-3
"12903","irony","2R","Relationship","English",20,"S03_2R",-1
"12904","irony","2R","Relationship","English",20,"S04_2R",-2
"12905","irony","2R","Relationship","English",20,"S05_2R",-2
"12906","irony","2R","Relationship","English",20,"S06_2R",-3
"12907","irony","2R","Relationship","English",20,"S07_2R",0
"12908","irony","2R","Relationship","English",20,"S08_2R",-1
"12909","irony","2R","Relationship","English",20,"S09_2R",-1
"12910","irony","2R","Relationship","English",20,"S10_2R",0
"12911","irony","2R","Relationship","English",20,"S11_2R",-3
"12912","irony","2R","Relationship","English",20,"S12_2R",-2
"12913","literal","2R","Relationship","English",21,"S01_2R",0
"12914","literal","2R","Relationship","English",21,"S02_2R",-3
"12915","literal","2R","Relationship","English",21,"S03_2R",-1
"12916","literal","2R","Relationship","English",21,"S04_2R",0
"12917","literal","2R","Relationship","English",21,"S05_2R",0
"12918","literal","2R","Relationship","English",21,"S06_2R",-1
"12919","literal","2R","Relationship","English",21,"S07_2R",0
"12920","literal","2R","Relationship","English",21,"S08_2R",0
"12921","literal","2R","Relationship","English",21,"S09_2R",0
"12922","literal","2R","Relationship","English",21,"S10_2R",0
"12923","literal","2R","Relationship","English",21,"S11_2R",0
"12924","literal","2R","Relationship","English",21,"S12_2R",0
"12925","irony","2R","Relationship","English",22,"S01_2R",0
"12926","irony","2R","Relationship","English",22,"S02_2R",-2
"12927","irony","2R","Relationship","English",22,"S03_2R",0
"12928","irony","2R","Relationship","English",22,"S04_2R",0
"12929","irony","2R","Relationship","English",22,"S05_2R",0
"12930","irony","2R","Relationship","English",22,"S06_2R",0
"12931","irony","2R","Relationship","English",22,"S07_2R",0
"12932","irony","2R","Relationship","English",22,"S08_2R",0
"12933","irony","2R","Relationship","English",22,"S09_2R",0
"12934","irony","2R","Relationship","English",22,"S10_2R",0
"12935","irony","2R","Relationship","English",22,"S11_2R",0
"12936","irony","2R","Relationship","English",22,"S12_2R",-1
"12937","literal","2R","Relationship","English",23,"S01_2R",1
"12938","literal","2R","Relationship","English",23,"S02_2R",-1
"12939","literal","2R","Relationship","English",23,"S03_2R",-1
"12940","literal","2R","Relationship","English",23,"S04_2R",0
"12941","literal","2R","Relationship","English",23,"S05_2R",0
"12942","literal","2R","Relationship","English",23,"S06_2R",0
"12943","literal","2R","Relationship","English",23,"S07_2R",0
"12944","literal","2R","Relationship","English",23,"S08_2R",-1
"12945","literal","2R","Relationship","English",23,"S09_2R",0
"12946","literal","2R","Relationship","English",23,"S10_2R",0
"12947","literal","2R","Relationship","English",23,"S11_2R",-1
"12948","literal","2R","Relationship","English",23,"S12_2R",-1
"12949","irony","2R","Relationship","English",24,"S01_2R",0
"12950","irony","2R","Relationship","English",24,"S02_2R",0
"12951","irony","2R","Relationship","English",24,"S03_2R",-1
"12952","irony","2R","Relationship","English",24,"S04_2R",0
"12953","irony","2R","Relationship","English",24,"S05_2R",0
"12954","irony","2R","Relationship","English",24,"S06_2R",0
"12955","irony","2R","Relationship","English",24,"S07_2R",0
"12956","irony","2R","Relationship","English",24,"S08_2R",0
"12957","irony","2R","Relationship","English",24,"S09_2R",0
"12958","irony","2R","Relationship","English",24,"S10_2R",0
"12959","irony","2R","Relationship","English",24,"S11_2R",0
"12960","irony","2R","Relationship","English",24,"S12_2R",-1
"12961","literal","2R","Relationship","English",25,"S01_2R",1
"12962","literal","2R","Relationship","English",25,"S02_2R",2
"12963","literal","2R","Relationship","English",25,"S03_2R",2
"12964","literal","2R","Relationship","English",25,"S04_2R",3
"12965","literal","2R","Relationship","English",25,"S05_2R",3
"12966","literal","2R","Relationship","English",25,"S06_2R",0
"12967","literal","2R","Relationship","English",25,"S07_2R",1
"12968","literal","2R","Relationship","English",25,"S08_2R",3
"12969","literal","2R","Relationship","English",25,"S09_2R",2
"12970","literal","2R","Relationship","English",25,"S10_2R",3
"12971","literal","2R","Relationship","English",25,"S11_2R",3
"12972","literal","2R","Relationship","English",25,"S12_2R",2
"12973","irony","2R","Relationship","English",26,"S01_2R",-1
"12974","irony","2R","Relationship","English",26,"S02_2R",-1
"12975","irony","2R","Relationship","English",26,"S03_2R",-3
"12976","irony","2R","Relationship","English",26,"S04_2R",-1
"12977","irony","2R","Relationship","English",26,"S05_2R",-1
"12978","irony","2R","Relationship","English",26,"S06_2R",-3
"12979","irony","2R","Relationship","English",26,"S07_2R",-2
"12980","irony","2R","Relationship","English",26,"S08_2R",0
"12981","irony","2R","Relationship","English",26,"S09_2R",0
"12982","irony","2R","Relationship","English",26,"S10_2R",0
"12983","irony","2R","Relationship","English",26,"S11_2R",0
"12984","irony","2R","Relationship","English",26,"S12_2R",0
"12985","literal","2R","Relationship","English",27,"S01_2R",0
"12986","literal","2R","Relationship","English",27,"S02_2R",3
"12987","literal","2R","Relationship","English",27,"S03_2R",3
"12988","literal","2R","Relationship","English",27,"S04_2R",2
"12989","literal","2R","Relationship","English",27,"S05_2R",3
"12990","literal","2R","Relationship","English",27,"S06_2R",3
"12991","literal","2R","Relationship","English",27,"S07_2R",2
"12992","literal","2R","Relationship","English",27,"S08_2R",3
"12993","literal","2R","Relationship","English",27,"S09_2R",2
"12994","literal","2R","Relationship","English",27,"S10_2R",0
"12995","literal","2R","Relationship","English",27,"S11_2R",3
"12996","literal","2R","Relationship","English",27,"S12_2R",2
"12997","irony","2R","Relationship","English",28,"S01_2R",1
"12998","irony","2R","Relationship","English",28,"S02_2R",-3
"12999","irony","2R","Relationship","English",28,"S03_2R",-1
"13000","irony","2R","Relationship","English",28,"S04_2R",-1
"13001","irony","2R","Relationship","English",28,"S05_2R",-1
"13002","irony","2R","Relationship","English",28,"S06_2R",-3
"13003","irony","2R","Relationship","English",28,"S07_2R",-1
"13004","irony","2R","Relationship","English",28,"S08_2R",-2
"13005","irony","2R","Relationship","English",28,"S09_2R",-1
"13006","irony","2R","Relationship","English",28,"S10_2R",0
"13007","irony","2R","Relationship","English",28,"S11_2R",-3
"13008","irony","2R","Relationship","English",28,"S12_2R",-2
"13009","literal","2R","Relationship","English",29,"S01_2R",-1
"13010","literal","2R","Relationship","English",29,"S02_2R",0
"13011","literal","2R","Relationship","English",29,"S03_2R",2
"13012","literal","2R","Relationship","English",29,"S04_2R",2
"13013","literal","2R","Relationship","English",29,"S05_2R",3
"13014","literal","2R","Relationship","English",29,"S06_2R",2
"13015","literal","2R","Relationship","English",29,"S07_2R",2
"13016","literal","2R","Relationship","English",29,"S08_2R",1
"13017","literal","2R","Relationship","English",29,"S09_2R",1
"13018","literal","2R","Relationship","English",29,"S10_2R",0
"13019","literal","2R","Relationship","English",29,"S11_2R",2
"13020","literal","2R","Relationship","English",29,"S12_2R",1
"13021","irony","2R","Relationship","English",30,"S01_2R",1
"13022","irony","2R","Relationship","English",30,"S02_2R",0
"13023","irony","2R","Relationship","English",30,"S03_2R",-1
"13024","irony","2R","Relationship","English",30,"S04_2R",0
"13025","irony","2R","Relationship","English",30,"S05_2R",0
"13026","irony","2R","Relationship","English",30,"S06_2R",-1
"13027","irony","2R","Relationship","English",30,"S07_2R",0
"13028","irony","2R","Relationship","English",30,"S08_2R",0
"13029","irony","2R","Relationship","English",30,"S09_2R",-1
"13030","irony","2R","Relationship","English",30,"S10_2R",0
"13031","irony","2R","Relationship","English",30,"S11_2R",-1
"13032","irony","2R","Relationship","English",30,"S12_2R",-2
"13033","literal","2R","Relationship","English",31,"S01_2R",1
"13034","literal","2R","Relationship","English",31,"S02_2R",3
"13035","literal","2R","Relationship","English",31,"S03_2R",1
"13036","literal","2R","Relationship","English",31,"S04_2R",1
"13037","literal","2R","Relationship","English",31,"S05_2R",0
"13038","literal","2R","Relationship","English",31,"S06_2R",2
"13039","literal","2R","Relationship","English",31,"S07_2R",0
"13040","literal","2R","Relationship","English",31,"S08_2R",1
"13041","literal","2R","Relationship","English",31,"S09_2R",0
"13042","literal","2R","Relationship","English",31,"S10_2R",0
"13043","literal","2R","Relationship","English",31,"S11_2R",3
"13044","literal","2R","Relationship","English",31,"S12_2R",1
"13045","irony","2R","Relationship","English",32,"S01_2R",0
"13046","irony","2R","Relationship","English",32,"S02_2R",0
"13047","irony","2R","Relationship","English",32,"S03_2R",-2
"13048","irony","2R","Relationship","English",32,"S04_2R",0
"13049","irony","2R","Relationship","English",32,"S05_2R",0
"13050","irony","2R","Relationship","English",32,"S06_2R",0
"13051","irony","2R","Relationship","English",32,"S07_2R",-1
"13052","irony","2R","Relationship","English",32,"S08_2R",0
"13053","irony","2R","Relationship","English",32,"S09_2R",0
"13054","irony","2R","Relationship","English",32,"S10_2R",0
"13055","irony","2R","Relationship","English",32,"S11_2R",0
"13056","irony","2R","Relationship","English",32,"S12_2R",-1
"13057","literal","2R","Valence","Spanish",1,"S01_2R",3
"13058","literal","2R","Valence","Spanish",1,"S02_2R",1
"13059","literal","2R","Valence","Spanish",1,"S03_2R",2
"13060","literal","2R","Valence","Spanish",1,"S04_2R",2
"13061","literal","2R","Valence","Spanish",1,"S05_2R",1
"13062","literal","2R","Valence","Spanish",1,"S06_2R",1
"13063","literal","2R","Valence","Spanish",1,"S07_2R",2
"13064","literal","2R","Valence","Spanish",1,"S08_2R",1
"13065","literal","2R","Valence","Spanish",1,"S09_2R",2
"13066","literal","2R","Valence","Spanish",1,"S10_2R",1
"13067","literal","2R","Valence","Spanish",1,"S11_2R",2
"13068","literal","2R","Valence","Spanish",1,"S12_2R",2
"13069","irony","2R","Valence","Spanish",2,"S01_2R",1
"13070","irony","2R","Valence","Spanish",2,"S02_2R",1
"13071","irony","2R","Valence","Spanish",2,"S03_2R",1
"13072","irony","2R","Valence","Spanish",2,"S04_2R",1
"13073","irony","2R","Valence","Spanish",2,"S05_2R",3
"13074","irony","2R","Valence","Spanish",2,"S06_2R",1
"13075","irony","2R","Valence","Spanish",2,"S07_2R",2
"13076","irony","2R","Valence","Spanish",2,"S08_2R",1
"13077","irony","2R","Valence","Spanish",2,"S09_2R",1
"13078","irony","2R","Valence","Spanish",2,"S10_2R",1
"13079","irony","2R","Valence","Spanish",2,"S11_2R",1
"13080","irony","2R","Valence","Spanish",2,"S12_2R",3
"13081","literal","2R","Valence","Spanish",3,"S01_2R",3
"13082","literal","2R","Valence","Spanish",3,"S02_2R",1
"13083","literal","2R","Valence","Spanish",3,"S03_2R",2
"13084","literal","2R","Valence","Spanish",3,"S04_2R",2
"13085","literal","2R","Valence","Spanish",3,"S05_2R",4
"13086","literal","2R","Valence","Spanish",3,"S06_2R",1
"13087","literal","2R","Valence","Spanish",3,"S07_2R",2
"13088","literal","2R","Valence","Spanish",3,"S08_2R",1
"13089","literal","2R","Valence","Spanish",3,"S09_2R",3
"13090","literal","2R","Valence","Spanish",3,"S10_2R",3
"13091","literal","2R","Valence","Spanish",3,"S11_2R",2
"13092","literal","2R","Valence","Spanish",3,"S12_2R",2
"13093","irony","2R","Valence","Spanish",4,"S01_2R",1
"13094","irony","2R","Valence","Spanish",4,"S02_2R",1
"13095","irony","2R","Valence","Spanish",4,"S03_2R",2
"13096","irony","2R","Valence","Spanish",4,"S04_2R",2
"13097","irony","2R","Valence","Spanish",4,"S05_2R",3
"13098","irony","2R","Valence","Spanish",4,"S06_2R",1
"13099","irony","2R","Valence","Spanish",4,"S07_2R",2
"13100","irony","2R","Valence","Spanish",4,"S08_2R",3
"13101","irony","2R","Valence","Spanish",4,"S09_2R",3
"13102","irony","2R","Valence","Spanish",4,"S10_2R",2
"13103","irony","2R","Valence","Spanish",4,"S11_2R",2
"13104","irony","2R","Valence","Spanish",4,"S12_2R",2
"13105","literal","2R","Valence","Spanish",5,"S01_2R",3
"13106","literal","2R","Valence","Spanish",5,"S02_2R",3
"13107","literal","2R","Valence","Spanish",5,"S03_2R",2
"13108","literal","2R","Valence","Spanish",5,"S04_2R",2
"13109","literal","2R","Valence","Spanish",5,"S05_2R",3
"13110","literal","2R","Valence","Spanish",5,"S06_2R",1
"13111","literal","2R","Valence","Spanish",5,"S07_2R",1
"13112","literal","2R","Valence","Spanish",5,"S08_2R",1
"13113","literal","2R","Valence","Spanish",5,"S09_2R",2
"13114","literal","2R","Valence","Spanish",5,"S10_2R",2
"13115","literal","2R","Valence","Spanish",5,"S11_2R",2
"13116","literal","2R","Valence","Spanish",5,"S12_2R",2
"13117","irony","2R","Valence","Spanish",6,"S01_2R",5
"13118","irony","2R","Valence","Spanish",6,"S02_2R",4
"13119","irony","2R","Valence","Spanish",6,"S03_2R",6
"13120","irony","2R","Valence","Spanish",6,"S04_2R",4
"13121","irony","2R","Valence","Spanish",6,"S05_2R",3
"13122","irony","2R","Valence","Spanish",6,"S06_2R",4
"13123","irony","2R","Valence","Spanish",6,"S07_2R",5
"13124","irony","2R","Valence","Spanish",6,"S08_2R",3
"13125","irony","2R","Valence","Spanish",6,"S09_2R",6
"13126","irony","2R","Valence","Spanish",6,"S10_2R",5
"13127","irony","2R","Valence","Spanish",6,"S11_2R",4
"13128","irony","2R","Valence","Spanish",6,"S12_2R",6
"13129","literal","2R","Valence","Spanish",7,"S01_2R",1
"13130","literal","2R","Valence","Spanish",7,"S02_2R",1
"13131","literal","2R","Valence","Spanish",7,"S03_2R",1
"13132","literal","2R","Valence","Spanish",7,"S04_2R",1
"13133","literal","2R","Valence","Spanish",7,"S05_2R",2
"13134","literal","2R","Valence","Spanish",7,"S06_2R",1
"13135","literal","2R","Valence","Spanish",7,"S07_2R",1
"13136","literal","2R","Valence","Spanish",7,"S08_2R",1
"13137","literal","2R","Valence","Spanish",7,"S09_2R",3
"13138","literal","2R","Valence","Spanish",7,"S10_2R",2
"13139","literal","2R","Valence","Spanish",7,"S11_2R",2
"13140","literal","2R","Valence","Spanish",7,"S12_2R",2
"13141","irony","2R","Valence","Spanish",8,"S01_2R",5
"13142","irony","2R","Valence","Spanish",8,"S02_2R",3
"13143","irony","2R","Valence","Spanish",8,"S03_2R",5
"13144","irony","2R","Valence","Spanish",8,"S04_2R",2
"13145","irony","2R","Valence","Spanish",8,"S05_2R",2
"13146","irony","2R","Valence","Spanish",8,"S06_2R",1
"13147","irony","2R","Valence","Spanish",8,"S07_2R",2
"13148","irony","2R","Valence","Spanish",8,"S08_2R",3
"13149","irony","2R","Valence","Spanish",8,"S09_2R",3
"13150","irony","2R","Valence","Spanish",8,"S10_2R",3
"13151","irony","2R","Valence","Spanish",8,"S11_2R",3
"13152","irony","2R","Valence","Spanish",8,"S12_2R",3
"13153","literal","2R","Valence","Spanish",9,"S01_2R",2
"13154","literal","2R","Valence","Spanish",9,"S02_2R",2
"13155","literal","2R","Valence","Spanish",9,"S03_2R",2
"13156","literal","2R","Valence","Spanish",9,"S04_2R",3
"13157","literal","2R","Valence","Spanish",9,"S05_2R",2
"13158","literal","2R","Valence","Spanish",9,"S06_2R",1
"13159","literal","2R","Valence","Spanish",9,"S07_2R",2
"13160","literal","2R","Valence","Spanish",9,"S08_2R",1
"13161","literal","2R","Valence","Spanish",9,"S09_2R",3
"13162","literal","2R","Valence","Spanish",9,"S10_2R",4
"13163","literal","2R","Valence","Spanish",9,"S11_2R",2
"13164","literal","2R","Valence","Spanish",9,"S12_2R",2
"13165","irony","2R","Valence","Spanish",10,"S01_2R",4
"13166","irony","2R","Valence","Spanish",10,"S02_2R",2
"13167","irony","2R","Valence","Spanish",10,"S03_2R",6
"13168","irony","2R","Valence","Spanish",10,"S04_2R",5
"13169","irony","2R","Valence","Spanish",10,"S05_2R",5
"13170","irony","2R","Valence","Spanish",10,"S06_2R",3
"13171","irony","2R","Valence","Spanish",10,"S07_2R",3
"13172","irony","2R","Valence","Spanish",10,"S08_2R",5
"13173","irony","2R","Valence","Spanish",10,"S09_2R",3
"13174","irony","2R","Valence","Spanish",10,"S10_2R",4
"13175","irony","2R","Valence","Spanish",10,"S11_2R",4
"13176","irony","2R","Valence","Spanish",10,"S12_2R",4
"13177","literal","2R","Valence","Spanish",11,"S01_2R",1
"13178","literal","2R","Valence","Spanish",11,"S02_2R",1
"13179","literal","2R","Valence","Spanish",11,"S03_2R",1
"13180","literal","2R","Valence","Spanish",11,"S04_2R",1
"13181","literal","2R","Valence","Spanish",11,"S05_2R",1
"13182","literal","2R","Valence","Spanish",11,"S06_2R",1
"13183","literal","2R","Valence","Spanish",11,"S07_2R",1
"13184","literal","2R","Valence","Spanish",11,"S08_2R",1
"13185","literal","2R","Valence","Spanish",11,"S09_2R",2
"13186","literal","2R","Valence","Spanish",11,"S10_2R",2
"13187","literal","2R","Valence","Spanish",11,"S11_2R",1
"13188","literal","2R","Valence","Spanish",11,"S12_2R",1
"13189","irony","2R","Valence","Spanish",12,"S01_2R",4
"13190","irony","2R","Valence","Spanish",12,"S02_2R",1
"13191","irony","2R","Valence","Spanish",12,"S03_2R",1
"13192","irony","2R","Valence","Spanish",12,"S04_2R",2
"13193","irony","2R","Valence","Spanish",12,"S05_2R",3
"13194","irony","2R","Valence","Spanish",12,"S06_2R",1
"13195","irony","2R","Valence","Spanish",12,"S07_2R",2
"13196","irony","2R","Valence","Spanish",12,"S08_2R",2
"13197","irony","2R","Valence","Spanish",12,"S09_2R",4
"13198","irony","2R","Valence","Spanish",12,"S10_2R",2
"13199","irony","2R","Valence","Spanish",12,"S11_2R",1
"13200","irony","2R","Valence","Spanish",12,"S12_2R",3
"13201","literal","2R","Valence","Spanish",13,"S01_2R",2
"13202","literal","2R","Valence","Spanish",13,"S02_2R",2
"13203","literal","2R","Valence","Spanish",13,"S03_2R",4
"13204","literal","2R","Valence","Spanish",13,"S04_2R",3
"13205","literal","2R","Valence","Spanish",13,"S05_2R",4
"13206","literal","2R","Valence","Spanish",13,"S06_2R",1
"13207","literal","2R","Valence","Spanish",13,"S07_2R",2
"13208","literal","2R","Valence","Spanish",13,"S08_2R",2
"13209","literal","2R","Valence","Spanish",13,"S09_2R",3
"13210","literal","2R","Valence","Spanish",13,"S10_2R",3
"13211","literal","2R","Valence","Spanish",13,"S11_2R",3
"13212","literal","2R","Valence","Spanish",13,"S12_2R",3
"13213","irony","2R","Valence","Spanish",14,"S01_2R",6
"13214","irony","2R","Valence","Spanish",14,"S02_2R",1
"13215","irony","2R","Valence","Spanish",14,"S03_2R",6
"13216","irony","2R","Valence","Spanish",14,"S04_2R",3
"13217","irony","2R","Valence","Spanish",14,"S05_2R",3
"13218","irony","2R","Valence","Spanish",14,"S06_2R",1
"13219","irony","2R","Valence","Spanish",14,"S07_2R",2
"13220","irony","2R","Valence","Spanish",14,"S08_2R",3
"13221","irony","2R","Valence","Spanish",14,"S09_2R",3
"13222","irony","2R","Valence","Spanish",14,"S10_2R",4
"13223","irony","2R","Valence","Spanish",14,"S11_2R",5
"13224","irony","2R","Valence","Spanish",14,"S12_2R",4
"13225","literal","2R","Valence","Spanish",15,"S01_2R",3
"13226","literal","2R","Valence","Spanish",15,"S02_2R",1
"13227","literal","2R","Valence","Spanish",15,"S03_2R",2
"13228","literal","2R","Valence","Spanish",15,"S04_2R",2
"13229","literal","2R","Valence","Spanish",15,"S05_2R",4
"13230","literal","2R","Valence","Spanish",15,"S06_2R",1
"13231","literal","2R","Valence","Spanish",15,"S07_2R",1
"13232","literal","2R","Valence","Spanish",15,"S08_2R",1
"13233","literal","2R","Valence","Spanish",15,"S09_2R",2
"13234","literal","2R","Valence","Spanish",15,"S10_2R",2
"13235","literal","2R","Valence","Spanish",15,"S11_2R",1
"13236","literal","2R","Valence","Spanish",15,"S12_2R",2
"13237","irony","2R","Valence","Spanish",16,"S01_2R",3
"13238","irony","2R","Valence","Spanish",16,"S02_2R",1
"13239","irony","2R","Valence","Spanish",16,"S03_2R",2
"13240","irony","2R","Valence","Spanish",16,"S04_2R",3
"13241","irony","2R","Valence","Spanish",16,"S05_2R",1
"13242","irony","2R","Valence","Spanish",16,"S06_2R",1
"13243","irony","2R","Valence","Spanish",16,"S07_2R",2
"13244","irony","2R","Valence","Spanish",16,"S08_2R",2
"13245","irony","2R","Valence","Spanish",16,"S09_2R",3
"13246","irony","2R","Valence","Spanish",16,"S10_2R",3
"13247","irony","2R","Valence","Spanish",16,"S11_2R",2
"13248","irony","2R","Valence","Spanish",16,"S12_2R",2
"13249","literal","2R","Valence","Spanish",17,"S01_2R",2
"13250","literal","2R","Valence","Spanish",17,"S02_2R",1
"13251","literal","2R","Valence","Spanish",17,"S03_2R",1
"13252","literal","2R","Valence","Spanish",17,"S04_2R",1
"13253","literal","2R","Valence","Spanish",17,"S05_2R",2
"13254","literal","2R","Valence","Spanish",17,"S06_2R",1
"13255","literal","2R","Valence","Spanish",17,"S07_2R",1
"13256","literal","2R","Valence","Spanish",17,"S08_2R",1
"13257","literal","2R","Valence","Spanish",17,"S09_2R",3
"13258","literal","2R","Valence","Spanish",17,"S10_2R",2
"13259","literal","2R","Valence","Spanish",17,"S11_2R",1
"13260","literal","2R","Valence","Spanish",17,"S12_2R",1
"13261","irony","2R","Valence","Spanish",18,"S01_2R",3
"13262","irony","2R","Valence","Spanish",18,"S02_2R",1
"13263","irony","2R","Valence","Spanish",18,"S03_2R",5
"13264","irony","2R","Valence","Spanish",18,"S04_2R",3
"13265","irony","2R","Valence","Spanish",18,"S05_2R",4
"13266","irony","2R","Valence","Spanish",18,"S06_2R",1
"13267","irony","2R","Valence","Spanish",18,"S07_2R",2
"13268","irony","2R","Valence","Spanish",18,"S08_2R",3
"13269","irony","2R","Valence","Spanish",18,"S09_2R",3
"13270","irony","2R","Valence","Spanish",18,"S10_2R",4
"13271","irony","2R","Valence","Spanish",18,"S11_2R",3
"13272","irony","2R","Valence","Spanish",18,"S12_2R",2
"13273","literal","2R","Valence","Spanish",19,"S01_2R",3
"13274","literal","2R","Valence","Spanish",19,"S02_2R",3
"13275","literal","2R","Valence","Spanish",19,"S03_2R",2
"13276","literal","2R","Valence","Spanish",19,"S04_2R",2
"13277","literal","2R","Valence","Spanish",19,"S05_2R",3
"13278","literal","2R","Valence","Spanish",19,"S06_2R",1
"13279","literal","2R","Valence","Spanish",19,"S07_2R",4
"13280","literal","2R","Valence","Spanish",19,"S08_2R",2
"13281","literal","2R","Valence","Spanish",19,"S09_2R",3
"13282","literal","2R","Valence","Spanish",19,"S10_2R",3
"13283","literal","2R","Valence","Spanish",19,"S11_2R",3
"13284","literal","2R","Valence","Spanish",19,"S12_2R",3
"13285","irony","2R","Valence","Spanish",20,"S01_2R",3
"13286","irony","2R","Valence","Spanish",20,"S02_2R",1
"13287","irony","2R","Valence","Spanish",20,"S03_2R",3
"13288","irony","2R","Valence","Spanish",20,"S04_2R",3
"13289","irony","2R","Valence","Spanish",20,"S05_2R",3
"13290","irony","2R","Valence","Spanish",20,"S06_2R",1
"13291","irony","2R","Valence","Spanish",20,"S07_2R",2
"13292","irony","2R","Valence","Spanish",20,"S08_2R",1
"13293","irony","2R","Valence","Spanish",20,"S09_2R",2
"13294","irony","2R","Valence","Spanish",20,"S10_2R",2
"13295","irony","2R","Valence","Spanish",20,"S11_2R",7
"13296","irony","2R","Valence","Spanish",20,"S12_2R",5
"13297","literal","2R","Valence","Spanish",21,"S01_2R",3
"13298","literal","2R","Valence","Spanish",21,"S02_2R",1
"13299","literal","2R","Valence","Spanish",21,"S03_2R",2
"13300","literal","2R","Valence","Spanish",21,"S04_2R",3
"13301","literal","2R","Valence","Spanish",21,"S05_2R",4
"13302","literal","2R","Valence","Spanish",21,"S06_2R",2
"13303","literal","2R","Valence","Spanish",21,"S07_2R",2
"13304","literal","2R","Valence","Spanish",21,"S08_2R",2
"13305","literal","2R","Valence","Spanish",21,"S09_2R",4
"13306","literal","2R","Valence","Spanish",21,"S10_2R",3
"13307","literal","2R","Valence","Spanish",21,"S11_2R",3
"13308","literal","2R","Valence","Spanish",21,"S12_2R",3
"13309","irony","2R","Valence","Spanish",22,"S01_2R",5
"13310","irony","2R","Valence","Spanish",22,"S02_2R",4
"13311","irony","2R","Valence","Spanish",22,"S03_2R",4
"13312","irony","2R","Valence","Spanish",22,"S04_2R",4
"13313","irony","2R","Valence","Spanish",22,"S05_2R",4
"13314","irony","2R","Valence","Spanish",22,"S06_2R",4
"13315","irony","2R","Valence","Spanish",22,"S07_2R",2
"13316","irony","2R","Valence","Spanish",22,"S08_2R",1
"13317","irony","2R","Valence","Spanish",22,"S09_2R",5
"13318","irony","2R","Valence","Spanish",22,"S10_2R",4
"13319","irony","2R","Valence","Spanish",22,"S11_2R",5
"13320","irony","2R","Valence","Spanish",22,"S12_2R",5
"13321","literal","2R","Valence","Spanish",23,"S01_2R",3
"13322","literal","2R","Valence","Spanish",23,"S02_2R",2
"13323","literal","2R","Valence","Spanish",23,"S03_2R",2
"13324","literal","2R","Valence","Spanish",23,"S04_2R",2
"13325","literal","2R","Valence","Spanish",23,"S05_2R",2
"13326","literal","2R","Valence","Spanish",23,"S06_2R",1
"13327","literal","2R","Valence","Spanish",23,"S07_2R",1
"13328","literal","2R","Valence","Spanish",23,"S08_2R",2
"13329","literal","2R","Valence","Spanish",23,"S09_2R",3
"13330","literal","2R","Valence","Spanish",23,"S10_2R",3
"13331","literal","2R","Valence","Spanish",23,"S11_2R",2
"13332","literal","2R","Valence","Spanish",23,"S12_2R",2
"13333","irony","2R","Valence","Spanish",24,"S01_2R",4
"13334","irony","2R","Valence","Spanish",24,"S02_2R",2
"13335","irony","2R","Valence","Spanish",24,"S03_2R",4
"13336","irony","2R","Valence","Spanish",24,"S04_2R",4
"13337","irony","2R","Valence","Spanish",24,"S05_2R",4
